temp: 310 Vol: 16761119.4165839 Enthalpy: -6.94911119072062 Density: 11.9399097117046
temp: 320 Vol: 16763455.2654831 Enthalpy: -6.94620977368218 Density: 11.9382459839997
temp: 330 Vol: 16765934.2109914 Enthalpy: -6.94367070481969 Density: 11.9364808416069
temp: 340 Vol: 16768684.797745 Enthalpy: -6.94158912078587 Density: 11.9345228868597
temp: 350 Vol: 16771300.6297984 Enthalpy: -6.93890953077673 Density: 11.9326614505701
temp: 360 Vol: 16773266.7342267 Enthalpy: -6.93560748340053 Density: 11.9312627451854
temp: 370 Vol: 16775893.6442859 Enthalpy: -6.93291204242889 Density: 11.9293944480439
temp: 380 Vol: 16778600.7823897 Enthalpy: -6.93078253578647 Density: 11.9274697036241
temp: 390 Vol: 16781494.9581121 Enthalpy: -6.92858922117064 Density: 11.9254126644065
temp: 400 Vol: 16783747.3165606 Enthalpy: -6.92535648768839 Density: 11.9238122885623
temp: 410 Vol: 16786758.3805276 Enthalpy: -6.92363150811755 Density: 11.9216734979212
temp: 420 Vol: 16788921.8292163 Enthalpy: -6.92040984096623 Density: 11.9201372510331
temp: 430 Vol: 16791818.8416352 Enthalpy: -6.91827382147113 Density: 11.9180807266075
temp: 440 Vol: 16793600.1626406 Enthalpy: -6.91437876397884 Density: 11.9168165588885
temp: 450 Vol: 16796417.1415679 Enthalpy: -6.91183253683182 Density: 11.9148179528232
temp: 460 Vol: 16799153.2592737 Enthalpy: -6.90964799373042 Density: 11.9128773583058
temp: 470 Vol: 16801287.4047899 Enthalpy: -6.90648014525352 Density: 11.9113641520172
temp: 480 Vol: 16804507.5448614 Enthalpy: -6.9044941144319 Density: 11.9090816536498
temp: 490 Vol: 16807288.774329 Enthalpy: -6.90209859713138 Density: 11.9071109676479
temp: 500 Vol: 16809993.4728949 Enthalpy: -6.89947127689053 Density: 11.9051951342993
temp: 510 Vol: 16812164.410896 Enthalpy: -6.89609495674541 Density: 11.9036578283444
temp: 520 Vol: 16815565.6023366 Enthalpy: -6.89445143954432 Density: 11.9012501413174
temp: 530 Vol: 16817339.6589373 Enthalpy: -6.89099140892277 Density: 11.8999946816845
temp: 540 Vol: 16820267.1752668 Enthalpy: -6.88845498540331 Density: 11.8979235237962
temp: 550 Vol: 16822925.5601275 Enthalpy: -6.88566361514643 Density: 11.8960433954254
temp: 560 Vol: 16825556.9658524 Enthalpy: -6.88290056864107 Density: 11.8941829329812
temp: 570 Vol: 16827980.2294784 Enthalpy: -6.88011897786515 Density: 11.8924701462714
temp: 580 Vol: 16830430.6722867 Enthalpy: -6.87733015346391 Density: 11.8907386505947
temp: 590 Vol: 16832535.8446057 Enthalpy: -6.87349141289907 Density: 11.8892515274561
temp: 600 Vol: 16836383.9836396 Enthalpy: -6.87273627261265 Density: 11.8865341094371
temp: 610 Vol: 16839051.4384635 Enthalpy: -6.86981970184997 Density: 11.8846511772052
temp: 620 Vol: 16842232.6301549 Enthalpy: -6.86759754239181 Density: 11.8824063825715
temp: 630 Vol: 16844233.4999792 Enthalpy: -6.86431337853475 Density: 11.8809949114873
temp: 640 Vol: 16846947.6111994 Enthalpy: -6.86160266187182 Density: 11.8790808352841
temp: 650 Vol: 16849937.1551613 Enthalpy: -6.85912956749398 Density: 11.8769732289369
temp: 660 Vol: 16852537.3044981 Enthalpy: -6.85656941737534 Density: 11.8751407509313
temp: 670 Vol: 16854815.5924002 Enthalpy: -6.85296536108996 Density: 11.8735355723232
temp: 680 Vol: 16858227.7461869 Enthalpy: -6.85105247887073 Density: 11.8711323345876
temp: 690 Vol: 16860622.6572073 Enthalpy: -6.84801554049188 Density: 11.8694461390823
temp: 700 Vol: 16862872.8963041 Enthalpy: -6.84449269451371 Density: 11.867862239837
